year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2000,New York,NY,Warren,Ralph Nader,green,1177.0,28621
2000,New York,NY,Washington,Al Gore,democrat,9641.0,23555
2000,New York,NY,Washington,George W. Bush,republican,12596.0,23555
2000,New York,NY,Washington,Ralph Nader,green,997.0,23555
2000,New York,NY,Wayne,Al Gore,democrat,14977.0,38329
2000,New York,NY,Wayne,George W. Bush,republican,21701.0,38329
2000,New York,NY,Wayne,Ralph Nader,green,1202.0,38329
2000,New York,NY,Westchester,Al Gore,democrat,218010.0,371775
2000,New York,NY,Westchester,George W. Bush,republican,139278.0,371775
2000,New York,NY,Westchester,Ralph Nader,green,11596.0,371775
2000,New York,NY,Wyoming,Al Gore,democrat,5935.0,17627
2000,New York,NY,Wyoming,George W. Bush,republican,10809.0,17627
2000,New York,NY,Wyoming,Ralph Nader,green,548.0,17627
2000,New York,NY,Yates,Al Gore,democrat,3962.0,10052
2000,New York,NY,Yates,George W. Bush,republican,5565.0,10052
2000,New York,NY,Yates,Ralph Nader,green,386.0,10052
2000,North Carolina,NC,Alamance,Al Gore,democrat,17459.0,47091
2000,North Carolina,NC,Alamance,George W. Bush,republican,29305.0,47091
2000,North Carolina,NC,Alexander,Al Gore,democrat,4166.0,13492
2000,North Carolina,NC,Alexander,George W. Bush,republican,9242.0,13492
2000,North Carolina,NC,Alleghany,Al Gore,democrat,1715.0,4313
2000,North Carolina,NC,Alleghany,George W. Bush,republican,2531.0,4313
2000,North Carolina,NC,Anson,Al Gore,democrat,4792.0,7985
2000,North Carolina,NC,Anson,George W. Bush,republican,3161.0,7985
2000,North Carolina,NC,Ashe,Al Gore,democrat,4011.0,10316
2000,North Carolina,NC,Ashe,George W. Bush,republican,6226.0,10316
2000,North Carolina,NC,Avery,Al Gore,democrat,1686.0,6694
2000,North Carolina,NC,Avery,George W. Bush,republican,4956.0,6694
2000,North Carolina,NC,Beaufort,Al Gore,democrat,6634.0,17313
2000,North Carolina,NC,Beaufort,George W. Bush,republican,10531.0,17313
2000,North Carolina,NC,Bertie,Al Gore,democrat,4660.0,7176
2000,North Carolina,NC,Bertie,George W. Bush,republican,2488.0,7176
2000,North Carolina,NC,Bladen,Al Gore,democrat,5889.0,10908
2000,North Carolina,NC,Bladen,George W. Bush,republican,4977.0,10908
2000,North Carolina,NC,Brunswick,Al Gore,democrat,13118.0,28839
2000,North Carolina,NC,Brunswick,George W. Bush,republican,15427.0,28839
2000,North Carolina,NC,Buncombe,Al Gore,democrat,38545.0,85476
2000,North Carolina,NC,Buncombe,George W. Bush,republican,46101.0,85476
2000,North Carolina,NC,Burke,Al Gore,democrat,11924.0,30658
2000,North Carolina,NC,Burke,George W. Bush,republican,18466.0,30658
2000,North Carolina,NC,Cabarrus,Al Gore,democrat,16284.0,49381
2000,North Carolina,NC,Cabarrus,George W. Bush,republican,32704.0,49381
2000,North Carolina,NC,Caldwell,Al Gore,democrat,8588.0,26115
2000,North Carolina,NC,Caldwell,George W. Bush,republican,17337.0,26115
2000,North Carolina,NC,Camden,Al Gore,democrat,1187.0,2831
2000,North Carolina,NC,Camden,George W. Bush,republican,1628.0,2831
2000,North Carolina,NC,Carteret,Al Gore,democrat,8839.0,26461
2000,North Carolina,NC,Carteret,George W. Bush,republican,17381.0,26461
2000,North Carolina,NC,Caswell,Al Gore,democrat,4091.0,8422
2000,North Carolina,NC,Caswell,George W. Bush,republican,4270.0,8422
2000,North Carolina,NC,Catawba,Al Gore,democrat,16246.0,50841
2000,North Carolina,NC,Catawba,George W. Bush,republican,34244.0,50841
2000,North Carolina,NC,Chatham,Al Gore,democrat,10461.0,20931
2000,North Carolina,NC,Chatham,George W. Bush,republican,10248.0,20931
2000,North Carolina,NC,Cherokee,Al Gore,democrat,3239.0,9674
2000,North Carolina,NC,Cherokee,George W. Bush,republican,6305.0,9674
2000,North Carolina,NC,Chowan,Al Gore,democrat,2430.0,4890
2000,North Carolina,NC,Chowan,George W. Bush,republican,2415.0,4890
2000,North Carolina,NC,Clay,Al Gore,democrat,1361.0,3852
2000,North Carolina,NC,Clay,George W. Bush,republican,2416.0,3852
2000,North Carolina,NC,Cleveland,Al Gore,democrat,13455.0,32746
2000,North Carolina,NC,Cleveland,George W. Bush,republican,19064.0,32746
2000,North Carolina,NC,Columbus,Al Gore,democrat,9986.0,18425
2000,North Carolina,NC,Columbus,George W. Bush,republican,8342.0,18425
2000,North Carolina,NC,Craven,Al Gore,democrat,12213.0,31985
2000,North Carolina,NC,Craven,George W. Bush,republican,19494.0,31985
2000,North Carolina,NC,Cumberland,Al Gore,democrat,38626.0,77151
2000,North Carolina,NC,Cumberland,George W. Bush,republican,38129.0,77151
2000,North Carolina,NC,Currituck,Al Gore,democrat,2595.0,6739
2000,North Carolina,NC,Currituck,George W. Bush,republican,4095.0,6739
2000,North Carolina,NC,Dare,Al Gore,democrat,5589.0,13002
2000,North Carolina,NC,Dare,George W. Bush,republican,7301.0,13002
2000,North Carolina,NC,Davidson,Al Gore,democrat,16199.0,52047
2000,North Carolina,NC,Davidson,George W. Bush,republican,35387.0,52047
2000,North Carolina,NC,Davie,Al Gore,democrat,3651.0,13998
2000,North Carolina,NC,Davie,George W. Bush,republican,10184.0,13998
2000,North Carolina,NC,Duplin,Al Gore,democrat,6475.0,14390
2000,North Carolina,NC,Duplin,George W. Bush,republican,7840.0,14390
2000,North Carolina,NC,Durham,Al Gore,democrat,53907.0,84604
2000,North Carolina,NC,Durham,George W. Bush,republican,30150.0,84604
2000,North Carolina,NC,Edgecombe,Al Gore,democrat,11315.0,18202
2000,North Carolina,NC,Edgecombe,George W. Bush,republican,6836.0,18202
2000,North Carolina,NC,Forsyth,Al Gore,democrat,52457.0,120942
2000,North Carolina,NC,Forsyth,George W. Bush,republican,67700.0,120942
2000,North Carolina,NC,Franklin,Al Gore,democrat,7454.0,16051
2000,North Carolina,NC,Franklin,George W. Bush,republican,8501.0,16051
2000,North Carolina,NC,Gaston,Al Gore,democrat,19281.0,59179
2000,North Carolina,NC,Gaston,George W. Bush,republican,39453.0,59179
2000,North Carolina,NC,Gates,Al Gore,democrat,1944.0,3446
2000,North Carolina,NC,Gates,George W. Bush,republican,1480.0,3446
2000,North Carolina,NC,Graham,Al Gore,democrat,1006.0,3361
2000,North Carolina,NC,Graham,George W. Bush,republican,2304.0,3361
2000,North Carolina,NC,Granville,Al Gore,democrat,7733.0,15194
2000,North Carolina,NC,Granville,George W. Bush,republican,7364.0,15194
2000,North Carolina,NC,Greene,Al Gore,democrat,2478.0,5870
2000,North Carolina,NC,Greene,George W. Bush,republican,3353.0,5870
2000,North Carolina,NC,Guilford,Al Gore,democrat,80787.0,166264
2000,North Carolina,NC,Guilford,George W. Bush,republican,84394.0,166264
2000,North Carolina,NC,Halifax,Al Gore,democrat,10222.0,16970
2000,North Carolina,NC,Halifax,George W. Bush,republican,6698.0,16970
2000,North Carolina,NC,Harnett,Al Gore,democrat,9155.0,24167
2000,North Carolina,NC,Harnett,George W. Bush,republican,14762.0,24167
2000,North Carolina,NC,Haywood,Al Gore,democrat,9793.0,22273
2000,North Carolina,NC,Haywood,George W. Bush,republican,12118.0,22273
2000,North Carolina,NC,Henderson,Al Gore,democrat,12562.0,38607
2000,North Carolina,NC,Henderson,George W. Bush,republican,25688.0,38607
2000,North Carolina,NC,Hertford,Al Gore,democrat,5484.0,7897
2000,North Carolina,NC,Hertford,George W. Bush,republican,2382.0,7897
2000,North Carolina,NC,Hoke,Al Gore,democrat,5017.0,8582
2000,North Carolina,NC,Hoke,George W. Bush,republican,3439.0,8582
2000,North Carolina,NC,Hyde,Al Gore,democrat,1088.0,2237
2000,North Carolina,NC,Hyde,George W. Bush,republican,1132.0,2237
2000,North Carolina,NC,Iredell,Al Gore,democrat,15434.0,45586
2000,North Carolina,NC,Iredell,George W. Bush,republican,29853.0,45586
2000,North Carolina,NC,Jackson,Al Gore,democrat,5722.0,12121
2000,North Carolina,NC,Jackson,George W. Bush,republican,6237.0,12121
2000,North Carolina,NC,Johnston,Al Gore,democrat,13704.0,41155
2000,North Carolina,NC,Johnston,George W. Bush,republican,27212.0,41155
2000,North Carolina,NC,Jones,Al Gore,democrat,1822.0,3964
2000,North Carolina,NC,Jones,George W. Bush,republican,2114.0,3964
2000,North Carolina,NC,Lee,Al Gore,democrat,6785.0,16283
2000,North Carolina,NC,Lee,George W. Bush,republican,9406.0,16283
2000,North Carolina,NC,Lenoir,Al Gore,democrat,9527.0,21163
2000,North Carolina,NC,Lenoir,George W. Bush,republican,11512.0,21163
2000,North Carolina,NC,Lincoln,Al Gore,democrat,8412.0,24529
2000,North Carolina,NC,Lincoln,George W. Bush,republican,15951.0,24529
2000,North Carolina,NC,McDowell,Al Gore,democrat,4747.0,14011
2000,North Carolina,NC,McDowell,George W. Bush,republican,9109.0,14011
2000,North Carolina,NC,Macon,Al Gore,democrat,4683.0,13234
2000,North Carolina,NC,Macon,George W. Bush,republican,8406.0,13234
2000,North Carolina,NC,Madison,Al Gore,democrat,3505.0,8325
2000,North Carolina,NC,Madison,George W. Bush,republican,4676.0,8325
2000,North Carolina,NC,Martin,Al Gore,democrat,4929.0,9366
2000,North Carolina,NC,Martin,George W. Bush,republican,4420.0,9366
2000,North Carolina,NC,Mecklenburg,Al Gore,democrat,126911.0,263036
2000,North Carolina,NC,Mecklenburg,George W. Bush,republican,134068.0,263036
2000,North Carolina,NC,Mitchell,Al Gore,democrat,1535.0,6600
2000,North Carolina,NC,Mitchell,George W. Bush,republican,4984.0,6600
2000,North Carolina,NC,Montgomery,Al Gore,democrat,3979.0,8974
2000,North Carolina,NC,Montgomery,George W. Bush,republican,4946.0,8974
2000,North Carolina,NC,Moore,Al Gore,democrat,11232.0,31301
2000,North Carolina,NC,Moore,George W. Bush,republican,19882.0,31301
2000,North Carolina,NC,Nash,Al Gore,democrat,12376.0,30513
2000,North Carolina,NC,Nash,George W. Bush,republican,17995.0,30513
2000,North Carolina,NC,New Hanover,Al Gore,democrat,29292.0,66319
2000,North Carolina,NC,New Hanover,George W. Bush,republican,36503.0,66319
2000,North Carolina,NC,Northampton,Al Gore,democrat,5513.0,8200
2000,North Carolina,NC,Northampton,George W. Bush,republican,2667.0,8200
2000,North Carolina,NC,Onslow,Al Gore,democrat,10269.0,30215
2000,North Carolina,NC,Onslow,George W. Bush,republican,19657.0,30215
2000,North Carolina,NC,Orange,Al Gore,democrat,30921.0,49344
2000,North Carolina,NC,Orange,George W. Bush,republican,17930.0,49344
2000,North Carolina,NC,Pamlico,Al Gore,democrat,2188.0,5242
2000,North Carolina,NC,Pamlico,George W. Bush,republican,2999.0,5242
2000,North Carolina,NC,Pasquotank,Al Gore,democrat,5874.0,10903
2000,North Carolina,NC,Pasquotank,George W. Bush,republican,4943.0,10903
2000,North Carolina,NC,Pender,Al Gore,democrat,6415.0,14154
2000,North Carolina,NC,Pender,George W. Bush,republican,7661.0,14154
2000,North Carolina,NC,Perquimans,Al Gore,democrat,2033.0,4306
2000,North Carolina,NC,Perquimans,George W. Bush,republican,2230.0,4306
2000,North Carolina,NC,Person,Al Gore,democrat,5042.0,11833
2000,North Carolina,NC,Person,George W. Bush,republican,6722.0,11833
2000,North Carolina,NC,Pitt,Al Gore,democrat,19685.0,43075
2000,North Carolina,NC,Pitt,George W. Bush,republican,23192.0,43075
2000,North Carolina,NC,Polk,Al Gore,democrat,3114.0,8303
2000,North Carolina,NC,Polk,George W. Bush,republican,5074.0,8303
2000,North Carolina,NC,Randolph,Al Gore,democrat,11366.0,42696
2000,North Carolina,NC,Randolph,George W. Bush,republican,30959.0,42696
2000,North Carolina,NC,Richmond,Al Gore,democrat,7935.0,14269
2000,North Carolina,NC,Richmond,George W. Bush,republican,6263.0,14269
2000,North Carolina,NC,Robeson,Al Gore,democrat,17834.0,29747
2000,North Carolina,NC,Robeson,George W. Bush,republican,11721.0,29747
2000,North Carolina,NC,Rockingham,Al Gore,democrat,13260.0,32528
2000,North Carolina,NC,Rockingham,George W. Bush,republican,18979.0,32528
2000,North Carolina,NC,Rowan,Al Gore,democrat,14891.0,44133
2000,North Carolina,NC,Rowan,George W. Bush,republican,28922.0,44133
2000,North Carolina,NC,Rutherford,Al Gore,democrat,7697.0,21716
2000,North Carolina,NC,Rutherford,George W. Bush,republican,13755.0,21716
2000,North Carolina,NC,Sampson,Al Gore,democrat,8768.0,19239
2000,North Carolina,NC,Sampson,George W. Bush,republican,10410.0,19239
2000,North Carolina,NC,Scotland,Al Gore,democrat,5627.0,9403
2000,North Carolina,NC,Scotland,George W. Bush,republican,3740.0,9403
2000,North Carolina,NC,Stanly,Al Gore,democrat,7066.0,22818
2000,North Carolina,NC,Stanly,George W. Bush,republican,15548.0,22818
2000,North Carolina,NC,Stokes,Al Gore,democrat,5030.0,17182
2000,North Carolina,NC,Stokes,George W. Bush,republican,12028.0,17182
2000,North Carolina,NC,Surry,Al Gore,democrat,7757.0,23358
2000,North Carolina,NC,Surry,George W. Bush,republican,15401.0,23358
2000,North Carolina,NC,Swain,Al Gore,democrat,2097.0,4370
2000,North Carolina,NC,Swain,George W. Bush,republican,2224.0,4370
2000,North Carolina,NC,Transylvania,Al Gore,democrat,5044.0,14225
2000,North Carolina,NC,Transylvania,George W. Bush,republican,9011.0,14225
2000,North Carolina,NC,Tyrrell,Al Gore,democrat,849.0,1566
2000,North Carolina,NC,Tyrrell,George W. Bush,republican,706.0,1566
2000,North Carolina,NC,Union,Al Gore,democrat,14890.0,47161
2000,North Carolina,NC,Union,George W. Bush,republican,31876.0,47161
2000,North Carolina,NC,Vance,Al Gore,democrat,7092.0,12701
2000,North Carolina,NC,Vance,George W. Bush,republican,5564.0,12701
2000,North Carolina,NC,Wake,Al Gore,democrat,123466.0,268220
2000,North Carolina,NC,Wake,George W. Bush,republican,142494.0,268220
2000,North Carolina,NC,Warren,Al Gore,democrat,4576.0,6795
2000,North Carolina,NC,Warren,George W. Bush,republican,2202.0,6795
2000,North Carolina,NC,Washington,Al Gore,democrat,2704.0,4890
2000,North Carolina,NC,Washington,George W. Bush,republican,2169.0,4890
2000,North Carolina,NC,Watauga,Al Gore,democrat,7959.0,18723
2000,North Carolina,NC,Watauga,George W. Bush,republican,10438.0,18723
2000,North Carolina,NC,Wayne,Al Gore,democrat,13005.0,33884
2000,North Carolina,NC,Wayne,George W. Bush,republican,20758.0,33884
2000,North Carolina,NC,Wilkes,Al Gore,democrat,7226.0,24323
2000,North Carolina,NC,Wilkes,George W. Bush,republican,16826.0,24323
2000,North Carolina,NC,Wilson,Al Gore,democrat,11266.0,24826
2000,North Carolina,NC,Wilson,George W. Bush,republican,13466.0,24826
2000,North Carolina,NC,Yadkin,Al Gore,democrat,3127.0,13682
2000,North Carolina,NC,Yadkin,George W. Bush,republican,10435.0,13682
2000,North Carolina,NC,Yancey,Al Gore,democrat,3714.0,8764
2000,North Carolina,NC,Yancey,George W. Bush,republican,4970.0,8764
2000,North Dakota,ND,Adams,Al Gore,democrat,286.0,1160
2000,North Dakota,ND,Adams,George W. Bush,republican,826.0,1160
2000,North Dakota,ND,Adams,Ralph Nader,green,23.0,1160
2000,North Dakota,ND,Barnes,Al Gore,democrat,1933.0,5748
2000,North Dakota,ND,Barnes,George W. Bush,republican,3452.0,5748
2000,North Dakota,ND,Barnes,Ralph Nader,green,160.0,5748
2000,North Dakota,ND,Benson,Al Gore,democrat,952.0,2154
2000,North Dakota,ND,Benson,George W. Bush,republican,1055.0,2154
2000,North Dakota,ND,Benson,Ralph Nader,green,50.0,2154
2000,North Dakota,ND,Billings,Al Gore,democrat,82.0,525
2000,North Dakota,ND,Billings,George W. Bush,republican,394.0,525
2000,North Dakota,ND,Billings,Ralph Nader,green,15.0,525
2000,North Dakota,ND,Bottineau,Al Gore,democrat,1173.0,3690
2000,North Dakota,ND,Bottineau,George W. Bush,republican,2349.0,3690
2000,North Dakota,ND,Bottineau,Ralph Nader,green,95.0,3690
2000,North Dakota,ND,Bowman,Al Gore,democrat,330.0,1471
2000,North Dakota,ND,Bowman,George W. Bush,republican,1080.0,1471
2000,North Dakota,ND,Bowman,Ralph Nader,green,40.0,1471
2000,North Dakota,ND,Burke,Al Gore,democrat,296.0,1039
2000,North Dakota,ND,Burke,George W. Bush,republican,698.0,1039
2000,North Dakota,ND,Burke,Ralph Nader,green,20.0,1039
2000,North Dakota,ND,Burleigh,Al Gore,democrat,9842.0,34482
2000,North Dakota,ND,Burleigh,George W. Bush,republican,22467.0,34482
2000,North Dakota,ND,Burleigh,Ralph Nader,green,1142.0,34482
2000,North Dakota,ND,Cass,Al Gore,democrat,21451.0,58995
2000,North Dakota,ND,Cass,George W. Bush,republican,33536.0,58995
2000,North Dakota,ND,Cass,Ralph Nader,green,2560.0,58995
2000,North Dakota,ND,Cavalier,Al Gore,democrat,618.0,2371
2000,North Dakota,ND,Cavalier,George W. Bush,republican,1513.0,2371
2000,North Dakota,ND,Cavalier,Ralph Nader,green,73.0,2371
2000,North Dakota,ND,Dickey,Al Gore,democrat,806.0,2786
2000,North Dakota,ND,Dickey,George W. Bush,republican,1853.0,2786
2000,North Dakota,ND,Dickey,Ralph Nader,green,52.0,2786
2000,North Dakota,ND,Divide,Al Gore,democrat,306.0,794
2000,North Dakota,ND,Divide,George W. Bush,republican,443.0,794
2000,North Dakota,ND,Divide,Ralph Nader,green,24.0,794
2000,North Dakota,ND,Dunn,Al Gore,democrat,474.0,1728
2000,North Dakota,ND,Dunn,George W. Bush,republican,1124.0,1728
2000,North Dakota,ND,Dunn,Ralph Nader,green,54.0,1728
2000,North Dakota,ND,Eddy,Al Gore,democrat,458.0,1268
2000,North Dakota,ND,Eddy,George W. Bush,republican,703.0,1268
2000,North Dakota,ND,Eddy,Ralph Nader,green,36.0,1268
2000,North Dakota,ND,Emmons,Al Gore,democrat,405.0,1992
2000,North Dakota,ND,Emmons,George W. Bush,republican,1430.0,1992
2000,North Dakota,ND,Emmons,Ralph Nader,green,42.0,1992
2000,North Dakota,ND,Foster,Al Gore,democrat,474.0,1743
2000,North Dakota,ND,Foster,George W. Bush,republican,1172.0,1743
2000,North Dakota,ND,Foster,Ralph Nader,green,46.0,1743
2000,North Dakota,ND,Golden Valley,Al Gore,democrat,156.0,812
2000,North Dakota,ND,Golden Valley,George W. Bush,republican,611.0,812
2000,North Dakota,ND,Golden Valley,Ralph Nader,green,26.0,812
2000,North Dakota,ND,Grand Forks,Al Gore,democrat,10593.0,28385
2000,North Dakota,ND,Grand Forks,George W. Bush,republican,15875.0,28385
2000,North Dakota,ND,Grand Forks,Ralph Nader,green,1367.0,28385
2000,North Dakota,ND,Grant,Al Gore,democrat,235.0,1427
2000,North Dakota,ND,Grant,George W. Bush,republican,1077.0,1427
2000,North Dakota,ND,Grant,Ralph Nader,green,27.0,1427
2000,North Dakota,ND,Griggs,Al Gore,democrat,484.0,1469
2000,North Dakota,ND,Griggs,George W. Bush,republican,920.0,1469
2000,North Dakota,ND,Griggs,Ralph Nader,green,19.0,1469
2000,North Dakota,ND,Hettinger,Al Gore,democrat,353.0,1519
2000,North Dakota,ND,Hettinger,George W. Bush,republican,1057.0,1519
2000,North Dakota,ND,Hettinger,Ralph Nader,green,44.0,1519
2000,North Dakota,ND,Kidder,Al Gore,democrat,283.0,1276
2000,North Dakota,ND,Kidder,George W. Bush,republican,837.0,1276
2000,North Dakota,ND,Kidder,Ralph Nader,green,29.0,1276
2000,North Dakota,ND,LaMoure,Al Gore,democrat,689.0,2468
2000,North Dakota,ND,LaMoure,George W. Bush,republican,1590.0,2468
2000,North Dakota,ND,LaMoure,Ralph Nader,green,50.0,2468
2000,North Dakota,ND,Logan,Al Gore,democrat,223.0,1145
2000,North Dakota,ND,Logan,George W. Bush,republican,812.0,1145
2000,North Dakota,ND,Logan,Ralph Nader,green,14.0,1145
2000,North Dakota,ND,McHenry,Al Gore,democrat,888.0,2737
2000,North Dakota,ND,McHenry,George W. Bush,republican,1682.0,2737
2000,North Dakota,ND,McHenry,Ralph Nader,green,79.0,2737
2000,North Dakota,ND,McIntosh,Al Gore,democrat,350.0,1637
2000,North Dakota,ND,McIntosh,George W. Bush,republican,1178.0,1637
2000,North Dakota,ND,McIntosh,Ralph Nader,green,36.0,1637
2000,North Dakota,ND,McKenzie,Al Gore,democrat,653.0,2364
2000,North Dakota,ND,McKenzie,George W. Bush,republican,1634.0,2364
2000,North Dakota,ND,McKenzie,Ralph Nader,green,45.0,2364
2000,North Dakota,ND,McLean,Al Gore,democrat,1465.0,4646
2000,North Dakota,ND,McLean,George W. Bush,republican,2891.0,4646
2000,North Dakota,ND,McLean,Ralph Nader,green,117.0,4646
2000,North Dakota,ND,Mercer,Al Gore,democrat,1011.0,4353
2000,North Dakota,ND,Mercer,George W. Bush,republican,2984.0,4353
2000,North Dakota,ND,Mercer,Ralph Nader,green,157.0,4353
2000,North Dakota,ND,Morton,Al Gore,democrat,3439.0,11223
2000,North Dakota,ND,Morton,George W. Bush,republican,6993.0,11223
2000,North Dakota,ND,Morton,Ralph Nader,green,341.0,11223
2000,North Dakota,ND,Mountrail,Al Gore,democrat,1256.0,2896
2000,North Dakota,ND,Mountrail,George W. Bush,republican,1466.0,2896
2000,North Dakota,ND,Mountrail,Ralph Nader,green,105.0,2896
2000,North Dakota,ND,Nelson,Al Gore,democrat,687.0,1840
2000,North Dakota,ND,Nelson,George W. Bush,republican,1031.0,1840
2000,North Dakota,ND,Nelson,Ralph Nader,green,49.0,1840
2000,North Dakota,ND,Oliver,Al Gore,democrat,244.0,1051
2000,North Dakota,ND,Oliver,George W. Bush,republican,709.0,1051
2000,North Dakota,ND,Oliver,Ralph Nader,green,36.0,1051
2000,North Dakota,ND,Pembina,Al Gore,democrat,1093.0,3779
2000,North Dakota,ND,Pembina,George W. Bush,republican,2430.0,3779
2000,North Dakota,ND,Pembina,Ralph Nader,green,110.0,3779
2000,North Dakota,ND,Pierce,Al Gore,democrat,500.0,1971
2000,North Dakota,ND,Pierce,George W. Bush,republican,1348.0,1971
2000,North Dakota,ND,Pierce,Ralph Nader,green,54.0,1971
2000,North Dakota,ND,Ramsey,Al Gore,democrat,1658.0,4977
2000,North Dakota,ND,Ramsey,George W. Bush,republican,3005.0,4977
2000,North Dakota,ND,Ramsey,Ralph Nader,green,161.0,4977
2000,North Dakota,ND,Ransom,Al Gore,democrat,1080.0,2719
2000,North Dakota,ND,Ransom,George W. Bush,republican,1488.0,2719
2000,North Dakota,ND,Ransom,Ralph Nader,green,67.0,2719
2000,North Dakota,ND,Renville,Al Gore,democrat,443.0,1332
2000,North Dakota,ND,Renville,George W. Bush,republican,820.0,1332
2000,North Dakota,ND,Renville,Ralph Nader,green,37.0,1332
2000,North Dakota,ND,Richland,Al Gore,democrat,2490.0,8015
2000,North Dakota,ND,Richland,George W. Bush,republican,4999.0,8015
2000,North Dakota,ND,Richland,Ralph Nader,green,240.0,8015
2000,North Dakota,ND,Rolette,Al Gore,democrat,2681.0,4398
2000,North Dakota,ND,Rolette,George W. Bush,republican,1416.0,4398
2000,North Dakota,ND,Rolette,Ralph Nader,green,137.0,4398
2000,North Dakota,ND,Sargent,Al Gore,democrat,959.0,2184
2000,North Dakota,ND,Sargent,George W. Bush,republican,1103.0,2184
2000,North Dakota,ND,Sargent,Ralph Nader,green,48.0,2184
2000,North Dakota,ND,Sheridan,Al Gore,democrat,161.0,928
2000,North Dakota,ND,Sheridan,George W. Bush,republican,707.0,928
2000,North Dakota,ND,Sheridan,Ralph Nader,green,13.0,928
2000,North Dakota,ND,Sioux,Al Gore,democrat,724.0,1041
2000,North Dakota,ND,Sioux,George W. Bush,republican,269.0,1041
2000,North Dakota,ND,Sioux,Ralph Nader,green,16.0,1041
2000,North Dakota,ND,Slope,Al Gore,democrat,85.0,442
2000,North Dakota,ND,Slope,George W. Bush,republican,316.0,442
2000,North Dakota,ND,Slope,Ralph Nader,green,17.0,442
2000,North Dakota,ND,Stark,Al Gore,democrat,2784.0,9777
2000,North Dakota,ND,Stark,George W. Bush,republican,6387.0,9777
2000,North Dakota,ND,Stark,Ralph Nader,green,301.0,9777
2000,North Dakota,ND,Steele,Al Gore,democrat,475.0,1210
2000,North Dakota,ND,Steele,George W. Bush,republican,655.0,1210
2000,North Dakota,ND,Steele,Ralph Nader,green,28.0,1210
2000,North Dakota,ND,Stutsman,Al Gore,democrat,3067.0,9118
2000,North Dakota,ND,Stutsman,George W. Bush,republican,5488.0,9118
2000,North Dakota,ND,Stutsman,Ralph Nader,green,256.0,9118
2000,North Dakota,ND,Towner,Al Gore,democrat,410.0,1189
2000,North Dakota,ND,Towner,George W. Bush,republican,694.0,1189
2000,North Dakota,ND,Towner,Ralph Nader,green,31.0,1189
2000,North Dakota,ND,Traill,Al Gore,democrat,1512.0,4112
2000,North Dakota,ND,Traill,George W. Bush,republican,2392.0,4112
2000,North Dakota,ND,Traill,Ralph Nader,green,95.0,4112
2000,North Dakota,ND,Walsh,Al Gore,democrat,1743.0,5182
2000,North Dakota,ND,Walsh,George W. Bush,republican,3099.0,5182
2000,North Dakota,ND,Walsh,Ralph Nader,green,107.0,5182
2000,North Dakota,ND,Ward,Al Gore,democrat,7533.0,22482
2000,North Dakota,ND,Ward,George W. Bush,republican,13997.0,22482
2000,North Dakota,ND,Ward,Ralph Nader,green,598.0,22482
2000,North Dakota,ND,Wells,Al Gore,democrat,661.0,2410
2000,North Dakota,ND,Wells,George W. Bush,republican,1610.0,2410
2000,North Dakota,ND,Wells,Ralph Nader,green,51.0,2410
2000,North Dakota,ND,Williams,Al Gore,democrat,2330.0,7807
2000,North Dakota,ND,Williams,George W. Bush,republican,5187.0,7807
2000,North Dakota,ND,Williams,Ralph Nader,green,157.0,7807
2000,Ohio,OH,Adams,Al Gore,democrat,3581.0,10235
2000,Ohio,OH,Adams,George W. Bush,republican,6380.0,10235
2000,Ohio,OH,Adams,Ralph Nader,green,162.0,10235
2000,Ohio,OH,Allen,Al Gore,democrat,13996.0,43795
2000,Ohio,OH,Allen,George W. Bush,republican,28647.0,43795
2000,Ohio,OH,Allen,Ralph Nader,green,760.0,43795
2000,Ohio,OH,Ashland,Al Gore,democrat,6685.0,21258
2000,Ohio,OH,Ashland,George W. Bush,republican,13533.0,21258
2000,Ohio,OH,Ashland,Ralph Nader,green,563.0,21258
2000,Ohio,OH,Ashtabula,Al Gore,democrat,19831.0,39472
2000,Ohio,OH,Ashtabula,George W. Bush,republican,17940.0,39472
2000,Ohio,OH,Ashtabula,Ralph Nader,green,1109.0,39472
2000,Ohio,OH,Athens,Al Gore,democrat,13158.0,25447
2000,Ohio,OH,Athens,George W. Bush,republican,9703.0,25447
2000,Ohio,OH,Athens,Ralph Nader,green,1663.0,25447
2000,Ohio,OH,Auglaize,Al Gore,democrat,5564.0,19892
2000,Ohio,OH,Auglaize,George W. Bush,republican,13770.0,19892
2000,Ohio,OH,Auglaize,Ralph Nader,green,372.0,19892
2000,Ohio,OH,Belmont,Al Gore,democrat,15980.0,30141
2000,Ohio,OH,Belmont,George W. Bush,republican,12625.0,30141
2000,Ohio,OH,Belmont,Ralph Nader,green,723.0,30141
2000,Ohio,OH,Brown,Al Gore,democrat,5972.0,16429
2000,Ohio,OH,Brown,George W. Bush,republican,10027.0,16429
2000,Ohio,OH,Brown,Ralph Nader,green,269.0,16429
2000,Ohio,OH,Butler,Al Gore,democrat,46390.0,136737
2000,Ohio,OH,Butler,George W. Bush,republican,86587.0,136737
2000,Ohio,OH,Butler,Ralph Nader,green,2708.0,136737
2000,Ohio,OH,Carroll,Al Gore,democrat,4960.0,12261
2000,Ohio,OH,Carroll,George W. Bush,republican,6732.0,12261
2000,Ohio,OH,Carroll,Ralph Nader,green,271.0,12261
