Location,Total_Votes_2004,2004_republican_votes,2004_democrat_votes,State_Code
"Kentucky, McCracken",29797,18218.0,11361.0,KY
"Kentucky, McCreary",5693,4121.0,1530.0,KY
"Kentucky, McLean",4435,2584.0,1823.0,KY
"Kentucky, Meade",10951,7152.0,3724.0,KY
"Kentucky, Menifee",2528,1215.0,1284.0,KY
"Kentucky, Mercer",10028,6745.0,3224.0,KY
"Kentucky, Metcalfe",4157,2645.0,1472.0,KY
"Kentucky, Monroe",5843,4657.0,1158.0,KY
"Kentucky, Montgomery",10230,5647.0,4506.0,KY
"Kentucky, Morgan",5272,2682.0,2532.0,KY
"Kentucky, Muhlenberg",13479,6749.0,6636.0,KY
"Kentucky, Nelson",16844,10161.0,6524.0,KY
"Kentucky, Nicholas",3059,1700.0,1332.0,KY
"Kentucky, Ohio",10028,6311.0,3627.0,KY
"Kentucky, Oldham",27132,18801.0,8080.0,KY
"Kentucky, Owen",4741,3084.0,1615.0,KY
"Kentucky, Owsley",1999,1558.0,430.0,KY
"Kentucky, Pendleton",6025,4045.0,1940.0,KY
"Kentucky, Perry",11655,6187.0,5400.0,KY
"Kentucky, Pike",26770,12611.0,14002.0,KY
"Kentucky, Powell",4960,2687.0,2249.0,KY
"Kentucky, Pulaski",25516,19535.0,5829.0,KY
"Kentucky, Robertson",1090,670.0,413.0,KY
"Kentucky, Rockcastle",6166,4804.0,1320.0,KY
"Kentucky, Rowan",8706,4063.0,4556.0,KY
"Kentucky, Russell",7821,6009.0,1772.0,KY
"Kentucky, Scott",17050,10600.0,6325.0,KY
"Kentucky, Shelby",16313,10909.0,5277.0,KY
"Kentucky, Simpson",7043,4273.0,2730.0,KY
"Kentucky, Spencer",6822,4816.0,1970.0,KY
"Kentucky, Taylor",10295,7247.0,2979.0,KY
"Kentucky, Todd",4754,3242.0,1491.0,KY
"Kentucky, Trigg",6111,4023.0,2046.0,KY
"Kentucky, Trimble",3790,2332.0,1428.0,KY
"Kentucky, Union",5977,3534.0,2398.0,KY
"Kentucky, Warren",39711,25100.0,14326.0,KY
"Kentucky, Washington",5236,3479.0,1724.0,KY
"Kentucky, Wayne",7685,5027.0,2616.0,KY
"Kentucky, Webster",5547,3207.0,2304.0,KY
"Kentucky, Whitley",13629,9559.0,3985.0,KY
"Kentucky, Wolfe",3155,1385.0,1744.0,KY
"Kentucky, Woodford",11502,6937.0,4480.0,KY
"Maine, Androscoggin",55842,24453.0,30345.0,ME
"Maine, Aroostook",36709,17152.0,18988.0,ME
"Maine, Cumberland",135485,56251.0,76911.0,ME
"Maine, Franklin",17136,7315.0,9410.0,ME
"Maine, Hancock",31754,13810.0,17299.0,ME
"Maine, Kennebec",62831,28363.0,33167.0,ME
"Maine, Knox",21456,9074.0,11430.0,ME
"Maine, Lincoln",20608,9676.0,10548.0,ME
"Maine, Oxford",31914,14354.0,16825.0,ME
"Maine, Penobscot",76414,37339.0,37775.0,ME
"Maine, Piscataquis",9871,5261.0,4378.0,ME
"Maine, Sagadahoc",19856,9064.0,10341.0,ME
"Maine, Somerset",27053,12926.0,13530.0,ME
"Maine, Waldo",21741,10044.0,11259.0,ME
"Maine, Washington",16496,8207.0,7998.0,ME
"Maine, York",101344,45708.0,53949.0,ME
"Maryland, Allegany",29855,18980.0,10576.0,MD
"Maryland, Anne Arundel",239667,133231.0,103324.0,MD
"Maryland, Baltimore",353479,166051.0,182474.0,MD
"Maryland, Calvert",39351,23017.0,15967.0,MD
"Maryland, Caroline",11356,7396.0,3810.0,MD
"Maryland, Carroll",79349,55275.0,22974.0,MD
"Maryland, Cecil",37674,22556.0,14680.0,MD
"Maryland, Charles",58241,28442.0,29354.0,MD
"Maryland, Dorchester",13339,7801.0,5411.0,MD
"Maryland, Frederick",100594,59934.0,39503.0,MD
"Maryland, Garrett",12484,9085.0,3291.0,MD
"Maryland, Harford",112728,71565.0,39685.0,MD
"Maryland, Howard",133810,59724.0,72257.0,MD
"Maryland, Kent",9285,4900.0,4278.0,MD
"Maryland, Montgomery",415225,136334.0,273936.0,MD
"Maryland, Prince George's",318474,55532.0,260532.0,MD
"Maryland, Queen Anne's",21794,14489.0,7070.0,MD
"Maryland, Somerset",8994,4884.0,4034.0,MD
"Maryland, St. Mary's",37916,23725.0,13776.0,MD
"Maryland, Talbot",18864,11288.0,7367.0,MD
"Maryland, Washington",57904,36917.0,20387.0,MD
"Maryland, Wicomico",37503,21998.0,15137.0,MD
"Maryland, Worcester",25229,15349.0,9648.0,MD
"Massachusetts, Barnstable",132148,58527.0,72156.0,MA
"Massachusetts, Berkshire",65291,16806.0,47743.0,MA
"Massachusetts, Bristol",232878,82524.0,147854.0,MA
"Massachusetts, Dukes",9997,2602.0,7265.0,MA
"Massachusetts, Essex",333233,135114.0,194068.0,MA
"Massachusetts, Franklin",37381,11058.0,25550.0,MA
"Massachusetts, Hampden",186639,70925.0,113710.0,MA
"Massachusetts, Hampshire",74422,21315.0,51680.0,MA
"Massachusetts, Middlesex",688960,237815.0,440862.0,MA
"Massachusetts, Nantucket",5724,2040.0,3608.0,MA
"Massachusetts, Norfolk",331137,127763.0,199392.0,MA
"Massachusetts, Plymouth",233297,105603.0,125178.0,MA
"Massachusetts, Suffolk",240645,54923.0,182592.0,MA
"Massachusetts, Worcester",340636,144094.0,192142.0,MA
"Michigan, Alcona",6531,3592.0,2871.0,MI
"Michigan, Alger",4765,2318.0,2395.0,MI
"Michigan, Allegan",53907,34022.0,19355.0,MI
"Michigan, Alpena",15211,7665.0,7407.0,MI
"Michigan, Antrim",13619,8379.0,5072.0,MI
"Michigan, Arenac",8216,4071.0,4076.0,MI
"Michigan, Baraga",3684,1977.0,1660.0,MI
"Michigan, Barry",30272,18638.0,11312.0,MI
"Michigan, Bay",57059,25448.0,31049.0,MI
"Michigan, Benzie",9778,5284.0,4383.0,MI
"Michigan, Berrien",74671,41076.0,32846.0,MI
"Michigan, Branch",17967,10784.0,7004.0,MI
"Michigan, Calhoun",62667,32093.0,29891.0,MI
"Michigan, Cass",22697,12964.0,9537.0,MI
"Michigan, Charlevoix",14139,8214.0,5729.0,MI
"Michigan, Cheboygan",13887,7798.0,5941.0,MI
"Michigan, Chippewa",16488,9122.0,7203.0,MI
"Michigan, Clare",14226,7088.0,6984.0,MI
"Michigan, Clinton",37807,21989.0,15483.0,MI
"Michigan, Crawford",7235,4017.0,3126.0,MI
"Michigan, Delta",19238,9680.0,9381.0,MI
"Michigan, Dickinson",13549,7734.0,5650.0,MI
"Michigan, Eaton",55755,29781.0,25411.0,MI
"Michigan, Emmet",17372,10332.0,6846.0,MI
"Michigan, Genesee",213775,83870.0,128334.0,MI
"Michigan, Gladwin",13227,6770.0,6343.0,MI
"Michigan, Gogebic",8452,3935.0,4421.0,MI
"Michigan, Grand Traverse",46191,27446.0,18256.0,MI
"Michigan, Gratiot",17379,9834.0,7377.0,MI
"Michigan, Hillsdale",20216,12804.0,7123.0,MI
"Michigan, Houghton",15851,8889.0,6731.0,MI
"Michigan, Huron",17466,9671.0,7629.0,MI
"Michigan, Ingham",133053,54734.0,76877.0,MI
"Michigan, Ionia",27618,16621.0,10647.0,MI
"Michigan, Iosco",14006,7301.0,6557.0,MI
"Michigan, Iron",6511,3224.0,3215.0,MI
"Michigan, Isabella",24390,11754.0,12334.0,MI
"Michigan, Jackson",71795,40029.0,31025.0,MI
"Michigan, Kalamazoo",119783,57147.0,61462.0,MI
"Michigan, Kalkaska",8380,5084.0,3189.0,MI
"Michigan, Kent",290891,171201.0,116909.0,MI
"Michigan, Keweenaw",1439,781.0,630.0,MI
"Michigan, Lake",5246,2503.0,2675.0,MI
"Michigan, Lapeer",44147,25556.0,18086.0,MI
"Michigan, Leelanau",13917,7733.0,6048.0,MI
"Michigan, Lenawee",47012,25675.0,20787.0,MI
"Michigan, Livingston",93742,58860.0,33991.0,MI
"Michigan, Luce",2829,1749.0,1045.0,MI
"Michigan, Mackinac",6599,3706.0,2819.0,MI
"Michigan, Macomb",402410,202166.0,196160.0,MI
"Michigan, Manistee",12740,6295.0,6272.0,MI
"Michigan, Marquette",32488,14690.0,17412.0,MI
"Michigan, Mason",14611,8124.0,6333.0,MI
"Michigan, Mecosta",17581,9710.0,7730.0,MI
"Michigan, Menominee",11419,5942.0,5326.0,MI
"Michigan, Midland",43275,24369.0,18355.0,MI
"Michigan, Missaukee",7421,5055.0,2319.0,MI
"Michigan, Monroe",74132,37470.0,36089.0,MI
"Michigan, Montcalm",26734,14968.0,11471.0,MI
"Michigan, Montmorency",5563,3300.0,2196.0,MI
"Michigan, Muskegon",80313,35302.0,44282.0,MI
"Michigan, Newaygo",22873,13608.0,9057.0,MI
"Michigan, Oakland",641977,316633.0,319387.0,MI
"Michigan, Oceana",12297,6677.0,5441.0,MI
"Michigan, Ogemaw",10796,5454.0,5215.0,MI
"Michigan, Ontonagon",4192,2262.0,1863.0,MI
"Michigan, Osceola",11188,6599.0,4467.0,MI
"Michigan, Oscoda",4409,2570.0,1792.0,MI
"Michigan, Otsego",12307,7470.0,4674.0,MI
"Michigan, Ottawa",128643,92048.0,35552.0,MI
"Michigan, Presque Isle",7516,3982.0,3432.0,MI
"Michigan, Roscommon",14359,7364.0,6810.0,MI
"Michigan, Saginaw",102852,47165.0,54887.0,MI
"Michigan, Sanilac",20763,12632.0,7883.0,MI
"Michigan, Schoolcraft",4441,2267.0,2137.0,MI
"Michigan, Shiawassee",36651,19407.0,16881.0,MI
"Michigan, St. Clair",79743,42740.0,36174.0,MI
"Michigan, St. Joseph",25239,15340.0,9648.0,MI
"Michigan, Tuscola",28338,15389.0,12631.0,MI
"Michigan, Van Buren",34174,17634.0,16151.0,MI
"Michigan, Washtenaw",173264,61455.0,109953.0,MI
"Michigan, Wayne",864728,257750.0,600047.0,MI
"Michigan, Wexford",15160,8966.0,6034.0,MI
"Minnesota, Aitkin",9452,4768.0,4539.0,MN
"Minnesota, Anoka",174066,91853.0,80226.0,MN
"Minnesota, Becker",16801,9795.0,6756.0,MN
"Minnesota, Beltrami",21131,10237.0,10592.0,MN
"Minnesota, Benton",18384,10043.0,8059.0,MN
"Minnesota, Big Stone",3067,1483.0,1536.0,MN
"Minnesota, Blue Earth",33119,15737.0,16865.0,MN
"Minnesota, Brown",13778,8395.0,5158.0,MN
"Minnesota, Carlton",18334,6642.0,11462.0,MN
"Minnesota, Carver",45411,28510.0,16456.0,MN
"Minnesota, Cass",15910,8875.0,6835.0,MN
"Minnesota, Chippewa",6606,3089.0,3424.0,MN
"Minnesota, Chisago",28260,15705.0,12219.0,MN
"Minnesota, Clay",27737,14365.0,12989.0,MN
"Minnesota, Clearwater",4361,2438.0,1871.0,MN
"Minnesota, Cook",3303,1489.0,1733.0,MN
"Minnesota, Cottonwood",6369,3557.0,2726.0,MN
"Minnesota, Crow Wing",33545,19106.0,14005.0,MN
"Minnesota, Dakota",215846,108959.0,104635.0,MN
"Minnesota, Dodge",9868,5593.0,4117.0,MN
"Minnesota, Douglas",20309,11793.0,8219.0,MN
"Minnesota, Faribault",8681,4794.0,3767.0,MN
"Minnesota, Fillmore",11698,5694.0,5825.0,MN
"Minnesota, Freeborn",17666,7681.0,9733.0,MN
"Minnesota, Goodhue",25608,13134.0,12103.0,MN
"Minnesota, Grant",3819,1893.0,1856.0,MN
"Minnesota, Hennepin",646984,255135.0,383842.0,MN
"Minnesota, Houston",11082,5631.0,5276.0,MN
"Minnesota, Hubbard",11340,6444.0,4741.0,MN
"Minnesota, Isanti",19313,11190.0,7883.0,MN
"Minnesota, Itasca",24367,10705.0,13290.0,MN
"Minnesota, Jackson",5779,3024.0,2652.0,MN
"Minnesota, Kanabec",8248,4527.0,3592.0,MN
"Minnesota, Kandiyohi",21349,11704.0,9337.0,MN
"Minnesota, Kittson",2682,1307.0,1333.0,MN
"Minnesota, Koochiching",7309,3539.0,3662.0,MN
"Minnesota, Lake",7071,2769.0,4212.0,MN
"Minnesota, Lake of the Woods",2400,1428.0,921.0,MN
"Minnesota, Le Sueur",14424,7746.0,6466.0,MN
"Minnesota, Lincoln",3342,1736.0,1558.0,MN
"Minnesota, Lyon",12673,7203.0,5292.0,MN
"Minnesota, Mahnomen",2508,1132.0,1339.0,MN
"Minnesota, Marshall",5562,3187.0,2308.0,MN
"Minnesota, Martin",11047,6311.0,4590.0,MN
"Minnesota, McLeod",18412,11407.0,6712.0,MN
"Minnesota, Meeker",12334,6854.0,5292.0,MN
"Minnesota, Mille Lacs",13065,7194.0,5677.0,MN
"Minnesota, Morrison",16758,9698.0,6794.0,MN
"Minnesota, Mower",20222,7591.0,12334.0,MN
"Minnesota, Murray",4998,2719.0,2218.0,MN
"Minnesota, Nicollet",17741,8689.0,8797.0,MN
"Minnesota, Nobles",9204,5159.0,3898.0,MN
"Minnesota, Norman",3810,1794.0,1954.0,MN
"Minnesota, Olmsted",71576,37371.0,33285.0,MN
"Minnesota, Otter Tail",32178,19734.0,12038.0,MN
"Minnesota, Pennington",7017,3767.0,3117.0,MN
"Minnesota, Pine",14518,7033.0,7228.0,MN
"Minnesota, Pipestone",5032,3066.0,1900.0,MN
"Minnesota, Polk",15668,8724.0,6729.0,MN
"Minnesota, Pope",6700,3303.0,3301.0,MN
"Minnesota, Ramsey",272577,97096.0,171846.0,MN
"Minnesota, Red Lake",2176,1164.0,963.0,MN
"Minnesota, Redwood",8139,4898.0,3104.0,MN
"Minnesota, Renville",8349,4430.0,3787.0,MN
"Minnesota, Rice",30745,13881.0,16425.0,MN
"Minnesota, Rock",5191,3111.0,2000.0,MN
"Minnesota, Roseau",7911,5355.0,2442.0,MN
"Minnesota, Scott",60639,36055.0,23958.0,MN
"Minnesota, Sherburne",41454,25182.0,15816.0,MN
"Minnesota, Sibley",7949,4669.0,3109.0,MN
"Minnesota, Stearns",75577,41726.0,32659.0,MN
"Minnesota, Steele",18695,10389.0,7994.0,MN
"Minnesota, Stevens",5949,3030.0,2821.0,MN
"Minnesota, Swift",5735,2481.0,3165.0,MN
"Minnesota, Todd",12214,6945.0,5034.0,MN
"Minnesota, Traverse",2141,1076.0,1026.0,MN
"Minnesota, Wabasha",11835,6120.0,5548.0,MN
"Minnesota, Wadena",7093,4214.0,2791.0,MN
"Minnesota, Waseca",9800,5457.0,4179.0,MN
"Minnesota, Washington",128449,65751.0,61395.0,MN
"Minnesota, Watonwan",5583,2970.0,2514.0,MN
"Minnesota, Wilkin",3527,2303.0,1169.0,MN
"Minnesota, Winona",27406,12686.0,14231.0,MN
"Minnesota, Wright",59534,36176.0,22618.0,MN
"Minnesota, Yellow Medicine",5758,2878.0,2799.0,MN
"Mississippi, Adams",14376,6487.0,7844.0,MS
"Mississippi, Alcorn",14181,8605.0,5425.0,MS
"Mississippi, Amite",7117,4106.0,2973.0,MS
"Mississippi, Attala",7945,4882.0,3014.0,MS
"Mississippi, Benton",4229,1962.0,2234.0,MS
"Mississippi, Bolivar",13427,4722.0,8560.0,MS
"Mississippi, Calhoun",6331,4096.0,2211.0,MS
"Mississippi, Carroll",5577,3652.0,1897.0,MS
"Mississippi, Chickasaw",8343,4193.0,4078.0,MS
"Mississippi, Choctaw",3908,2598.0,1290.0,MS
"Mississippi, Claiborne",5321,941.0,4338.0,MS
"Mississippi, Clarke",7438,5027.0,2377.0,MS
"Mississippi, Clay",9111,4333.0,4732.0,MS
"Mississippi, Coahoma",10516,3643.0,6741.0,MS
"Mississippi, Copiah",11272,6316.0,4902.0,MS
"Mississippi, Covington",8194,5010.0,3135.0,MS
"Mississippi, DeSoto",48981,35437.0,13247.0,MS
"Mississippi, Forrest",25936,15966.0,9781.0,MS
"Mississippi, Franklin",4473,2883.0,1566.0,MS
"Mississippi, George",7950,6182.0,1715.0,MS
"Mississippi, Greene",5275,3827.0,1419.0,MS
"Mississippi, Grenada",10050,5844.0,4154.0,MS
"Mississippi, Hancock",17550,12332.0,5023.0,MS
"Mississippi, Harrison",61810,38781.0,22555.0,MS
"Mississippi, Hinds",86265,34269.0,51370.0,MS
"Mississippi, Holmes",8144,1925.0,6170.0,MS
"Mississippi, Humphreys",4651,1626.0,2975.0,MS
"Mississippi, Issaquena",962,437.0,510.0,MS
"Mississippi, Itawamba",9596,6751.0,2771.0,MS
"Mississippi, Jackson",49414,34035.0,15046.0,MS
"Mississippi, Jasper",7926,3808.0,4081.0,MS
"Mississippi, Jefferson",3440,627.0,2798.0,MS
"Mississippi, Jefferson Davis",5760,2667.0,2955.0,MS
"Mississippi, Jones",26518,19032.0,7344.0,MS
"Mississippi, Kemper",4589,2107.0,2454.0,MS
"Mississippi, Lafayette",15388,9004.0,6218.0,MS
"Mississippi, Lamar",20294,16288.0,3876.0,MS
"Mississippi, Lauderdale",29555,19395.0,10026.0,MS
"Mississippi, Lawrence",6522,4119.0,2355.0,MS
"Mississippi, Leake",8173,4926.0,3212.0,MS
"Mississippi, Lee",30010,19878.0,9895.0,MS
"Mississippi, Leflore",11684,4427.0,7240.0,MS
"Mississippi, Lincoln",14326,9889.0,4372.0,MS
"Mississippi, Lowndes",20748,12642.0,7904.0,MS
"Mississippi, Madison",37148,24015.0,12942.0,MS
"Mississippi, Marion",11732,7845.0,3828.0,MS
"Mississippi, Marshall",14486,5932.0,8472.0,MS
"Mississippi, Monroe",15459,9223.0,6149.0,MS
"Mississippi, Montgomery",5396,2953.0,2422.0,MS
"Mississippi, Neshoba",10133,7581.0,2515.0,MS
"Mississippi, Newton",8472,6156.0,2274.0,MS
"Mississippi, Noxubee",6020,1698.0,4293.0,MS
"Mississippi, Oktibbeha",9742,5485.0,4178.0,MS
"Mississippi, Panola",13330,6734.0,6540.0,MS
"Mississippi, Pearl River",19121,14612.0,4392.0,MS
"Mississippi, Perry",5010,3729.0,1259.0,MS
"Mississippi, Pike",16215,8547.0,7578.0,MS
"Mississippi, Pontotoc",11061,8375.0,2591.0,MS
"Mississippi, Prentiss",9876,6503.0,3306.0,MS
"Mississippi, Quitman",3416,1360.0,2032.0,MS
"Mississippi, Rankin",53365,41971.0,10738.0,MS
"Mississippi, Scott",10175,6364.0,3780.0,MS
"Mississippi, Sharkey",3081,1115.0,1553.0,MS
"Mississippi, Simpson",10077,6810.0,3262.0,MS
"Mississippi, Smith",7106,5566.0,1493.0,MS
"Mississippi, Stone",5630,4072.0,1502.0,MS
"Mississippi, Sunflower",9663,3492.0,6057.0,MS
"Mississippi, Tallahatchie",6161,2725.0,3377.0,MS
"Mississippi, Tate",11001,6663.0,4279.0,MS
"Mississippi, Tippah",9113,6048.0,2983.0,MS
"Mississippi, Tishomingo",8165,5288.0,2775.0,MS
"Mississippi, Tunica",2815,845.0,1934.0,MS
"Mississippi, Union",10199,7422.0,2710.0,MS
"Mississippi, Walthall",6459,3873.0,2550.0,MS
"Mississippi, Warren",20117,11773.0,8244.0,MS
"Mississippi, Washington",17875,7031.0,10562.0,MS
"Mississippi, Wayne",8527,5333.0,3155.0,MS
"Mississippi, Webster",5002,3668.0,1318.0,MS
"Mississippi, Wilkinson",4388,1563.0,2794.0,MS
"Mississippi, Winston",9382,5375.0,3960.0,MS
"Mississippi, Yalobusha",5971,3278.0,2656.0,MS
"Mississippi, Yazoo",10694,5595.0,4798.0,MS
"Missouri, Adair",11404,6367.0,4938.0,MO
"Missouri, Andrew",8266,5135.0,3069.0,MO
"Missouri, Atchison",3156,2137.0,1005.0,MO
"Missouri, Audrain",10683,6294.0,4318.0,MO
"Missouri, Barry",13927,9599.0,4223.0,MO
"Missouri, Barton",5991,4572.0,1373.0,MO
"Missouri, Bates",8466,5004.0,3398.0,MO
"Missouri, Benton",9009,5575.0,3381.0,MO
"Missouri, Bollinger",5895,4102.0,1754.0,MO
"Missouri, Boone",76046,37801.0,37643.0,MO
"Missouri, Buchanan",37950,19812.0,17799.0,MO
"Missouri, Butler",16441,11696.0,4666.0,MO
"Missouri, Caldwell",4268,2593.0,1645.0,MO
"Missouri, Callaway",17773,11108.0,6559.0,MO
"Missouri, Camden",19519,13122.0,6296.0,MO
"Missouri, Cape Girardeau",34565,23814.0,10568.0,MO
"Missouri, Carroll",4741,3155.0,1568.0,MO
"Missouri, Carter",2779,1797.0,964.0,MO
"Missouri, Cass",44217,27253.0,16681.0,MO
"Missouri, Cedar",6203,4238.0,1910.0,MO
"Missouri, Chariton",4340,2421.0,1892.0,MO
"Missouri, Christian",31348,22102.0,9059.0,MO
"Missouri, Clark",3736,1899.0,1794.0,MO
"Missouri, Clay",96460,51193.0,44670.0,MO
"Missouri, Clinton",9540,5287.0,4165.0,MO
"Missouri, Cole",36701,24752.0,11753.0,MO
"Missouri, Cooper",7508,5058.0,2400.0,MO
"Missouri, Crawford",9381,5686.0,3632.0,MO
"Missouri, Dade",4089,2963.0,1104.0,MO
"Missouri, Dallas",7259,4788.0,2407.0,MO
"Missouri, Daviess",3794,2351.0,1402.0,MO
"Missouri, DeKalb",4686,2941.0,1707.0,MO
"Missouri, Dent",6304,4369.0,1865.0,MO
"Missouri, Douglas",6327,4498.0,1741.0,MO
"Missouri, Dunklin",11677,6720.0,4901.0,MO
"Missouri, Franklin",45318,26429.0,18556.0,MO
"Missouri, Gasconade",7171,4753.0,2355.0,MO
"Missouri, Gentry",3312,2085.0,1201.0,MO
"Missouri, Greene",125266,77885.0,46657.0,MO
"Missouri, Grundy",4808,3172.0,1561.0,MO
"Missouri, Harrison",4048,2729.0,1279.0,MO
"Missouri, Henry",10877,6361.0,4461.0,MO
"Missouri, Hickory",4866,2791.0,2043.0,MO
"Missouri, Holt",2691,1864.0,811.0,MO
"Missouri, Howard",4921,2915.0,1972.0,MO
"Missouri, Howell",16379,11097.0,5118.0,MO
"Missouri, Iron",4679,2477.0,2157.0,MO
"Missouri, Jackson",174570,94439.0,79029.0,MO
"Missouri, Jasper",45085,31846.0,13002.0,MO
"Missouri, Jefferson",93264,46624.0,46057.0,MO
"Missouri, Johnson",20236,12257.0,7790.0,MO
"Missouri, Knox",1978,1207.0,761.0,MO
"Missouri, Laclede",14869,10578.0,4213.0,MO
"Missouri, Lafayette",16182,9656.0,6412.0,MO
"Missouri, Lawrence",15806,11194.0,4506.0,MO
"Missouri, Lewis",4644,2862.0,1754.0,MO
"Missouri, Lincoln",19839,11316.0,8368.0,MO
"Missouri, Linn",5898,3422.0,2440.0,MO
"Missouri, Livingston",6346,4029.0,2278.0,MO
"Missouri, Macon",7570,4673.0,2856.0,MO
"Missouri, Madison",4918,2905.0,1972.0,MO
"Missouri, Maries",4424,2825.0,1563.0,MO
"Missouri, Marion",12453,7815.0,4568.0,MO
"Missouri, McDonald",7725,5443.0,2215.0,MO
"Missouri, Mercer",1817,1207.0,582.0,MO
"Missouri, Miller",10831,7797.0,2959.0,MO
"Missouri, Mississippi",5298,2903.0,2374.0,MO
"Missouri, Moniteau",6691,4743.0,1913.0,MO
"Missouri, Monroe",4307,2632.0,1647.0,MO
"Missouri, Montgomery",5760,3563.0,2147.0,MO
"Missouri, Morgan",8771,5657.0,3053.0,MO
"Missouri, New Madrid",7907,4154.0,3716.0,MO
"Missouri, Newton",23889,17187.0,6564.0,MO
"Missouri, Nodaway",10119,6226.0,3830.0,MO
"Missouri, Oregon",4673,2769.0,1823.0,MO
"Missouri, Osage",6671,4975.0,1673.0,MO
"Missouri, Ozark",4707,3083.0,1561.0,MO
"Missouri, Pemiscot",6806,3398.0,3381.0,MO
"Missouri, Perry",8247,5583.0,2621.0,MO
"Missouri, Pettis",17496,11603.0,5801.0,MO
"Missouri, Phelps",18700,11874.0,6666.0,MO
"Missouri, Pike",8040,4314.0,3670.0,MO
"Missouri, Platte",41970,23302.0,18412.0,MO
"Missouri, Polk",12453,8586.0,3775.0,MO
"Missouri, Pulaski",12221,8618.0,3551.0,MO
"Missouri, Putnam",2445,1660.0,772.0,MO
"Missouri, Ralls",5034,2986.0,2031.0,MO
"Missouri, Randolph",10198,6551.0,3586.0,MO
"Missouri, Ray",10788,5673.0,5034.0,MO
"Missouri, Reynolds",3364,1896.0,1449.0,MO
"Missouri, Ripley",5653,3693.0,1907.0,MO
"Missouri, Saline",9939,5389.0,4479.0,MO
"Missouri, Schuyler",2031,1124.0,894.0,MO
"Missouri, Scotland",2197,1352.0,828.0,MO
"Missouri, Scott",17448,11330.0,6057.0,MO
"Missouri, Shannon",4167,2511.0,1618.0,MO
"Missouri, Shelby",3502,2280.0,1201.0,MO
"Missouri, St. Charles",163488,95826.0,66855.0,MO
"Missouri, St. Clair",4965,3098.0,1841.0,MO
"Missouri, St. Francois",22933,12087.0,10748.0,MO
"Missouri, Ste. Genevieve",8146,3791.0,4281.0,MO
"Missouri, Stoddard",13252,9242.0,3946.0,MO
"Missouri, Stone",15189,10534.0,4578.0,MO
"Missouri, Sullivan",3089,1880.0,1178.0,MO
"Missouri, Taney",19280,13578.0,5601.0,MO
"Missouri, Texas",11018,7234.0,3664.0,MO
"Missouri, Vernon",8992,5732.0,3206.0,MO
"Missouri, Warren",13432,7883.0,5461.0,MO
"Missouri, Washington",9178,4641.0,4459.0,MO
"Missouri, Wayne",6204,3919.0,2250.0,MO
"Missouri, Webster",14944,10194.0,4657.0,MO
"Missouri, Worth",1132,691.0,436.0,MO
"Missouri, Wright",8346,6090.0,2188.0,MO
"Montana, Beaverhead",4242,3067.0,1103.0,MT
"Montana, Big Horn",4311,2028.0,2215.0,MT
"Montana, Blaine",2768,1424.0,1300.0,MT
"Montana, Broadwater",2353,1778.0,533.0,MT
"Montana, Carbon",5321,3342.0,1847.0,MT
"Montana, Carter",709,623.0,76.0,MT
"Montana, Cascade",33459,19028.0,13701.0,MT
"Montana, Chouteau",2921,1913.0,946.0,MT
"Montana, Custer",5048,3297.0,1630.0,MT
"Montana, Daniels",1119,764.0,326.0,MT
"Montana, Dawson",4484,2884.0,1494.0,MT
"Montana, Deer Lodge",4543,1725.0,2700.0,MT
"Montana, Fallon",1491,1178.0,289.0,MT
"Montana, Fergus",6127,4425.0,1582.0,MT
"Montana, Flathead",38678,26019.0,11587.0,MT
"Montana, Gallatin",39841,22392.0,16405.0,MT
"Montana, Garfield",655,590.0,52.0,MT
"Montana, Glacier",4562,1828.0,2641.0,MT
"Montana, Golden Valley",522,396.0,119.0,MT
"Montana, Granite",1605,1144.0,404.0,MT
"Montana, Hill",6657,3505.0,2997.0,MT
"Montana, Jefferson",5868,3844.0,1881.0,MT
"Montana, Judith Basin",1286,944.0,322.0,MT
"Montana, Lake",12576,7245.0,4960.0,MT
"Montana, Lewis and Clark",29842,16494.0,12717.0,MT
"Montana, Liberty",1033,734.0,281.0,MT
"Montana, Lincoln",8447,5889.0,2320.0,MT
"Montana, Madison",3933,2868.0,983.0,MT
"Montana, McCone",1137,791.0,320.0,MT
"Montana, Meagher",973,698.0,247.0,MT
"Montana, Mineral",1837,1242.0,542.0,MT
"Montana, Missoula",52452,23989.0,26983.0,MT
"Montana, Musselshell",2247,1663.0,538.0,MT
"Montana, Park",8217,4771.0,3199.0,MT
"Montana, Petroleum",292,228.0,55.0,MT
"Montana, Phillips",2170,1677.0,456.0,MT
"Montana, Pondera",2860,1853.0,956.0,MT
"Montana, Powder River",1029,856.0,154.0,MT
"Montana, Powell",2830,1993.0,761.0,MT
"Montana, Prairie",736,546.0,181.0,MT
"Montana, Ravalli",19866,13279.0,6144.0,MT
"Montana, Richland",4308,3110.0,1120.0,MT
"Montana, Roosevelt",4028,1762.0,2195.0,MT
"Montana, Rosebud",3585,1982.0,1520.0,MT
"Montana, Sanders",5153,3461.0,1502.0,MT
"Montana, Sheridan",2038,1159.0,846.0,MT
"Montana, Silver Bow",16084,6381.0,9307.0,MT
"Montana, Stillwater",4213,3090.0,1025.0,MT
"Montana, Sweet Grass",1983,1509.0,445.0,MT
"Montana, Teton",3359,2232.0,1047.0,MT
"Montana, Toole",2311,1583.0,690.0,MT
