location,year,state,state_code,county,candidate,party,candidate_votes,total_votes,Location
"South Carolina, Aiken",2016,South Carolina,SC,Aiken,Hillary Clinton,democrat,25455.0,74851,"South Carolina, Aiken"
"South Carolina, Aiken",2016,South Carolina,SC,Aiken,Donald Trump,republican,46025.0,74851,"South Carolina, Aiken"
"South Carolina, Allendale",2016,South Carolina,SC,Allendale,Hillary Clinton,democrat,2735.0,3592,"South Carolina, Allendale"
"South Carolina, Allendale",2016,South Carolina,SC,Allendale,Donald Trump,republican,789.0,3592,"South Carolina, Allendale"
"South Carolina, Anderson",2016,South Carolina,SC,Anderson,Hillary Clinton,democrat,21097.0,80483,"South Carolina, Anderson"
"South Carolina, Anderson",2016,South Carolina,SC,Anderson,Donald Trump,republican,56232.0,80483,"South Carolina, Anderson"
"South Carolina, Bamberg",2016,South Carolina,SC,Bamberg,Hillary Clinton,democrat,3898.0,6214,"South Carolina, Bamberg"
"South Carolina, Bamberg",2016,South Carolina,SC,Bamberg,Donald Trump,republican,2204.0,6214,"South Carolina, Bamberg"
"South Carolina, Barnwell",2016,South Carolina,SC,Barnwell,Hillary Clinton,democrat,4400.0,9485,"South Carolina, Barnwell"
"South Carolina, Barnwell",2016,South Carolina,SC,Barnwell,Donald Trump,republican,4889.0,9485,"South Carolina, Barnwell"
"South Carolina, Beaufort",2016,South Carolina,SC,Beaufort,Hillary Clinton,democrat,32138.0,78524,"South Carolina, Beaufort"
"South Carolina, Beaufort",2016,South Carolina,SC,Beaufort,Donald Trump,republican,42922.0,78524,"South Carolina, Beaufort"
"South Carolina, Berkeley",2016,South Carolina,SC,Berkeley,Hillary Clinton,democrat,30705.0,79517,"South Carolina, Berkeley"
"South Carolina, Berkeley",2016,South Carolina,SC,Berkeley,Donald Trump,republican,44587.0,79517,"South Carolina, Berkeley"
"South Carolina, Calhoun",2016,South Carolina,SC,Calhoun,Hillary Clinton,democrat,3573.0,7549,"South Carolina, Calhoun"
"South Carolina, Calhoun",2016,South Carolina,SC,Calhoun,Donald Trump,republican,3787.0,7549,"South Carolina, Calhoun"
"South Carolina, Charleston",2016,South Carolina,SC,Charleston,Hillary Clinton,democrat,89299.0,176345,"South Carolina, Charleston"
"South Carolina, Charleston",2016,South Carolina,SC,Charleston,Donald Trump,republican,75443.0,176345,"South Carolina, Charleston"
"South Carolina, Cherokee",2016,South Carolina,SC,Cherokee,Hillary Clinton,democrat,6092.0,21759,"South Carolina, Cherokee"
"South Carolina, Cherokee",2016,South Carolina,SC,Cherokee,Donald Trump,republican,15167.0,21759,"South Carolina, Cherokee"
"South Carolina, Chester",2016,South Carolina,SC,Chester,Hillary Clinton,democrat,6579.0,14192,"South Carolina, Chester"
"South Carolina, Chester",2016,South Carolina,SC,Chester,Donald Trump,republican,7265.0,14192,"South Carolina, Chester"
"South Carolina, Chesterfield",2016,South Carolina,SC,Chesterfield,Hillary Clinton,democrat,6858.0,16581,"South Carolina, Chesterfield"
"South Carolina, Chesterfield",2016,South Carolina,SC,Chesterfield,Donald Trump,republican,9312.0,16581,"South Carolina, Chesterfield"
"South Carolina, Clarendon",2016,South Carolina,SC,Clarendon,Hillary Clinton,democrat,7732.0,15395,"South Carolina, Clarendon"
"South Carolina, Clarendon",2016,South Carolina,SC,Clarendon,Donald Trump,republican,7386.0,15395,"South Carolina, Clarendon"
"South Carolina, Colleton",2016,South Carolina,SC,Colleton,Hillary Clinton,democrat,7627.0,17251,"South Carolina, Colleton"
"South Carolina, Colleton",2016,South Carolina,SC,Colleton,Donald Trump,republican,9091.0,17251,"South Carolina, Colleton"
"South Carolina, Darlington",2016,South Carolina,SC,Darlington,Hillary Clinton,democrat,13888.0,29674,"South Carolina, Darlington"
"South Carolina, Darlington",2016,South Carolina,SC,Darlington,Donald Trump,republican,14989.0,29674,"South Carolina, Darlington"
"South Carolina, Dillon",2016,South Carolina,SC,Dillon,Hillary Clinton,democrat,5834.0,11698,"South Carolina, Dillon"
"South Carolina, Dillon",2016,South Carolina,SC,Dillon,Donald Trump,republican,5637.0,11698,"South Carolina, Dillon"
"South Carolina, Dorchester",2016,South Carolina,SC,Dorchester,Hillary Clinton,democrat,24055.0,62567,"South Carolina, Dorchester"
"South Carolina, Dorchester",2016,South Carolina,SC,Dorchester,Donald Trump,republican,34987.0,62567,"South Carolina, Dorchester"
"South Carolina, Edgefield",2016,South Carolina,SC,Edgefield,Hillary Clinton,democrat,4491.0,11644,"South Carolina, Edgefield"
"South Carolina, Edgefield",2016,South Carolina,SC,Edgefield,Donald Trump,republican,6842.0,11644,"South Carolina, Edgefield"
"South Carolina, Fairfield",2016,South Carolina,SC,Fairfield,Hillary Clinton,democrat,6945.0,11267,"South Carolina, Fairfield"
"South Carolina, Fairfield",2016,South Carolina,SC,Fairfield,Donald Trump,republican,4027.0,11267,"South Carolina, Fairfield"
"South Carolina, Florence",2016,South Carolina,SC,Florence,Hillary Clinton,democrat,26710.0,57931,"South Carolina, Florence"
"South Carolina, Florence",2016,South Carolina,SC,Florence,Donald Trump,republican,29573.0,57931,"South Carolina, Florence"
"South Carolina, Georgetown",2016,South Carolina,SC,Georgetown,Hillary Clinton,democrat,13310.0,31657,"South Carolina, Georgetown"
"South Carolina, Georgetown",2016,South Carolina,SC,Georgetown,Donald Trump,republican,17389.0,31657,"South Carolina, Georgetown"
"South Carolina, Greenville",2016,South Carolina,SC,Greenville,Hillary Clinton,democrat,74483.0,215165,"South Carolina, Greenville"
"South Carolina, Greenville",2016,South Carolina,SC,Greenville,Donald Trump,republican,127832.0,215165,"South Carolina, Greenville"
"South Carolina, Greenwood",2016,South Carolina,SC,Greenwood,Hillary Clinton,democrat,10711.0,28763,"South Carolina, Greenwood"
"South Carolina, Greenwood",2016,South Carolina,SC,Greenwood,Donald Trump,republican,16961.0,28763,"South Carolina, Greenwood"
"South Carolina, Hampton",2016,South Carolina,SC,Hampton,Hillary Clinton,democrat,5170.0,8806,"South Carolina, Hampton"
"South Carolina, Hampton",2016,South Carolina,SC,Hampton,Donald Trump,republican,3488.0,8806,"South Carolina, Hampton"
"South Carolina, Horry",2016,South Carolina,SC,Horry,Hillary Clinton,democrat,39410.0,132920,"South Carolina, Horry"
"South Carolina, Horry",2016,South Carolina,SC,Horry,Donald Trump,republican,89288.0,132920,"South Carolina, Horry"
"South Carolina, Jasper",2016,South Carolina,SC,Jasper,Hillary Clinton,democrat,5956.0,11427,"South Carolina, Jasper"
"South Carolina, Jasper",2016,South Carolina,SC,Jasper,Donald Trump,republican,5187.0,11427,"South Carolina, Jasper"
"South Carolina, Kershaw",2016,South Carolina,SC,Kershaw,Hillary Clinton,democrat,10330.0,28995,"South Carolina, Kershaw"
"South Carolina, Kershaw",2016,South Carolina,SC,Kershaw,Donald Trump,republican,17542.0,28995,"South Carolina, Kershaw"
"South Carolina, Lancaster",2016,South Carolina,SC,Lancaster,Hillary Clinton,democrat,13812.0,38938,"South Carolina, Lancaster"
"South Carolina, Lancaster",2016,South Carolina,SC,Lancaster,Donald Trump,republican,23719.0,38938,"South Carolina, Lancaster"
"South Carolina, Laurens",2016,South Carolina,SC,Laurens,Hillary Clinton,democrat,8889.0,26566,"South Carolina, Laurens"
"South Carolina, Laurens",2016,South Carolina,SC,Laurens,Donald Trump,republican,16816.0,26566,"South Carolina, Laurens"
"South Carolina, Lee",2016,South Carolina,SC,Lee,Hillary Clinton,democrat,5199.0,8156,"South Carolina, Lee"
"South Carolina, Lee",2016,South Carolina,SC,Lee,Donald Trump,republican,2803.0,8156,"South Carolina, Lee"
"South Carolina, Lexington",2016,South Carolina,SC,Lexington,Hillary Clinton,democrat,35230.0,122093,"South Carolina, Lexington"
"South Carolina, Lexington",2016,South Carolina,SC,Lexington,Donald Trump,republican,80026.0,122093,"South Carolina, Lexington"
"South Carolina, Marion",2016,South Carolina,SC,Marion,Hillary Clinton,democrat,8569.0,14276,"South Carolina, Marion"
"South Carolina, Marion",2016,South Carolina,SC,Marion,Donald Trump,republican,5444.0,14276,"South Carolina, Marion"
"South Carolina, Marlboro",2016,South Carolina,SC,Marlboro,Hillary Clinton,democrat,5954.0,10389,"South Carolina, Marlboro"
"South Carolina, Marlboro",2016,South Carolina,SC,Marlboro,Donald Trump,republican,4267.0,10389,"South Carolina, Marlboro"
"South Carolina, McCormick",2016,South Carolina,SC,McCormick,Hillary Clinton,democrat,2479.0,5216,"South Carolina, McCormick"
"South Carolina, McCormick",2016,South Carolina,SC,McCormick,Donald Trump,republican,2652.0,5216,"South Carolina, McCormick"
"South Carolina, Newberry",2016,South Carolina,SC,Newberry,Hillary Clinton,democrat,6217.0,16807,"South Carolina, Newberry"
"South Carolina, Newberry",2016,South Carolina,SC,Newberry,Donald Trump,republican,10017.0,16807,"South Carolina, Newberry"
"South Carolina, Oconee",2016,South Carolina,SC,Oconee,Hillary Clinton,democrat,7998.0,33635,"South Carolina, Oconee"
"South Carolina, Oconee",2016,South Carolina,SC,Oconee,Donald Trump,republican,24178.0,33635,"South Carolina, Oconee"
"South Carolina, Orangeburg",2016,South Carolina,SC,Orangeburg,Hillary Clinton,democrat,26318.0,38910,"South Carolina, Orangeburg"
"South Carolina, Orangeburg",2016,South Carolina,SC,Orangeburg,Donald Trump,republican,11931.0,38910,"South Carolina, Orangeburg"
"South Carolina, Pickens",2016,South Carolina,SC,Pickens,Hillary Clinton,democrat,10354.0,49049,"South Carolina, Pickens"
"South Carolina, Pickens",2016,South Carolina,SC,Pickens,Donald Trump,republican,36236.0,49049,"South Carolina, Pickens"
"South Carolina, Richland",2016,South Carolina,SC,Richland,Hillary Clinton,democrat,108000.0,168722,"South Carolina, Richland"
"South Carolina, Richland",2016,South Carolina,SC,Richland,Donald Trump,republican,52469.0,168722,"South Carolina, Richland"
"South Carolina, Saluda",2016,South Carolina,SC,Saluda,Hillary Clinton,democrat,2813.0,8564,"South Carolina, Saluda"
"South Carolina, Saluda",2016,South Carolina,SC,Saluda,Donald Trump,republican,5526.0,8564,"South Carolina, Saluda"
"South Carolina, Spartanburg",2016,South Carolina,SC,Spartanburg,Hillary Clinton,democrat,39997.0,121090,"South Carolina, Spartanburg"
"South Carolina, Spartanburg",2016,South Carolina,SC,Spartanburg,Donald Trump,republican,76277.0,121090,"South Carolina, Spartanburg"
"South Carolina, Sumter",2016,South Carolina,SC,Sumter,Hillary Clinton,democrat,24047.0,44086,"South Carolina, Sumter"
"South Carolina, Sumter",2016,South Carolina,SC,Sumter,Donald Trump,republican,18745.0,44086,"South Carolina, Sumter"
"South Carolina, Union",2016,South Carolina,SC,Union,Hillary Clinton,democrat,4729.0,12092,"South Carolina, Union"
"South Carolina, Union",2016,South Carolina,SC,Union,Donald Trump,republican,7061.0,12092,"South Carolina, Union"
"South Carolina, Williamsburg",2016,South Carolina,SC,Williamsburg,Hillary Clinton,democrat,9953.0,15054,"South Carolina, Williamsburg"
"South Carolina, Williamsburg",2016,South Carolina,SC,Williamsburg,Donald Trump,republican,4864.0,15054,"South Carolina, Williamsburg"
"South Carolina, York",2016,South Carolina,SC,York,Hillary Clinton,democrat,41593.0,114357,"South Carolina, York"
"South Carolina, York",2016,South Carolina,SC,York,Donald Trump,republican,66754.0,114357,"South Carolina, York"
"South Dakota, Aurora",2016,South Dakota,SD,Aurora,Hillary Clinton,democrat,340.0,1407,"South Dakota, Aurora"
"South Dakota, Aurora",2016,South Dakota,SD,Aurora,Donald Trump,republican,974.0,1407,"South Dakota, Aurora"
"South Dakota, Beadle",2016,South Dakota,SD,Beadle,Hillary Clinton,democrat,1912.0,6772,"South Dakota, Beadle"
"South Dakota, Beadle",2016,South Dakota,SD,Beadle,Donald Trump,republican,4455.0,6772,"South Dakota, Beadle"
"South Dakota, Bennett",2016,South Dakota,SD,Bennett,Hillary Clinton,democrat,412.0,1149,"South Dakota, Bennett"
"South Dakota, Bennett",2016,South Dakota,SD,Bennett,Donald Trump,republican,666.0,1149,"South Dakota, Bennett"
"South Dakota, Bon Homme",2016,South Dakota,SD,Bon Homme,Hillary Clinton,democrat,704.0,2974,"South Dakota, Bon Homme"
"South Dakota, Bon Homme",2016,South Dakota,SD,Bon Homme,Donald Trump,republican,2105.0,2974,"South Dakota, Bon Homme"
"South Dakota, Brookings",2016,South Dakota,SD,Brookings,Hillary Clinton,democrat,4879.0,12680,"South Dakota, Brookings"
"South Dakota, Brookings",2016,South Dakota,SD,Brookings,Donald Trump,republican,6748.0,12680,"South Dakota, Brookings"
"South Dakota, Brown",2016,South Dakota,SD,Brown,Hillary Clinton,democrat,5452.0,16114,"South Dakota, Brown"
"South Dakota, Brown",2016,South Dakota,SD,Brown,Donald Trump,republican,9613.0,16114,"South Dakota, Brown"
"South Dakota, Brule",2016,South Dakota,SD,Brule,Hillary Clinton,democrat,571.0,2288,"South Dakota, Brule"
"South Dakota, Brule",2016,South Dakota,SD,Brule,Donald Trump,republican,1565.0,2288,"South Dakota, Brule"
"South Dakota, Buffalo",2016,South Dakota,SD,Buffalo,Hillary Clinton,democrat,296.0,490,"South Dakota, Buffalo"
"South Dakota, Buffalo",2016,South Dakota,SD,Buffalo,Donald Trump,republican,171.0,490,"South Dakota, Buffalo"
"South Dakota, Butte",2016,South Dakota,SD,Butte,Hillary Clinton,democrat,696.0,4351,"South Dakota, Butte"
"South Dakota, Butte",2016,South Dakota,SD,Butte,Donald Trump,republican,3357.0,4351,"South Dakota, Butte"
"South Dakota, Campbell",2016,South Dakota,SD,Campbell,Hillary Clinton,democrat,105.0,831,"South Dakota, Campbell"
"South Dakota, Campbell",2016,South Dakota,SD,Campbell,Donald Trump,republican,704.0,831,"South Dakota, Campbell"
"South Dakota, Charles Mix",2016,South Dakota,SD,Charles Mix,Hillary Clinton,democrat,935.0,3433,"South Dakota, Charles Mix"
"South Dakota, Charles Mix",2016,South Dakota,SD,Charles Mix,Donald Trump,republican,2382.0,3433,"South Dakota, Charles Mix"
"South Dakota, Clark",2016,South Dakota,SD,Clark,Hillary Clinton,democrat,398.0,1657,"South Dakota, Clark"
"South Dakota, Clark",2016,South Dakota,SD,Clark,Donald Trump,republican,1139.0,1657,"South Dakota, Clark"
"South Dakota, Clay",2016,South Dakota,SD,Clay,Hillary Clinton,democrat,2608.0,5069,"South Dakota, Clay"
"South Dakota, Clay",2016,South Dakota,SD,Clay,Donald Trump,republican,2109.0,5069,"South Dakota, Clay"
"South Dakota, Codington",2016,South Dakota,SD,Codington,Hillary Clinton,democrat,3174.0,11669,"South Dakota, Codington"
"South Dakota, Codington",2016,South Dakota,SD,Codington,Donald Trump,republican,7764.0,11669,"South Dakota, Codington"
"South Dakota, Corson",2016,South Dakota,SD,Corson,Hillary Clinton,democrat,535.0,1175,"South Dakota, Corson"
"South Dakota, Corson",2016,South Dakota,SD,Corson,Donald Trump,republican,588.0,1175,"South Dakota, Corson"
"South Dakota, Custer",2016,South Dakota,SD,Custer,Hillary Clinton,democrat,1121.0,4721,"South Dakota, Custer"
"South Dakota, Custer",2016,South Dakota,SD,Custer,Donald Trump,republican,3293.0,4721,"South Dakota, Custer"
"South Dakota, Davison",2016,South Dakota,SD,Davison,Hillary Clinton,democrat,2355.0,7952,"South Dakota, Davison"
"South Dakota, Davison",2016,South Dakota,SD,Davison,Donald Trump,republican,5157.0,7952,"South Dakota, Davison"
"South Dakota, Day",2016,South Dakota,SD,Day,Hillary Clinton,democrat,974.0,2747,"South Dakota, Day"
"South Dakota, Day",2016,South Dakota,SD,Day,Donald Trump,republican,1627.0,2747,"South Dakota, Day"
"South Dakota, Deuel",2016,South Dakota,SD,Deuel,Hillary Clinton,democrat,570.0,2080,"South Dakota, Deuel"
"South Dakota, Deuel",2016,South Dakota,SD,Deuel,Donald Trump,republican,1366.0,2080,"South Dakota, Deuel"
"South Dakota, Dewey",2016,South Dakota,SD,Dewey,Hillary Clinton,democrat,888.0,1708,"South Dakota, Dewey"
"South Dakota, Dewey",2016,South Dakota,SD,Dewey,Donald Trump,republican,723.0,1708,"South Dakota, Dewey"
"South Dakota, Douglas",2016,South Dakota,SD,Douglas,Hillary Clinton,democrat,214.0,1605,"South Dakota, Douglas"
"South Dakota, Douglas",2016,South Dakota,SD,Douglas,Donald Trump,republican,1338.0,1605,"South Dakota, Douglas"
"South Dakota, Edmunds",2016,South Dakota,SD,Edmunds,Hillary Clinton,democrat,380.0,1918,"South Dakota, Edmunds"
"South Dakota, Edmunds",2016,South Dakota,SD,Edmunds,Donald Trump,republican,1433.0,1918,"South Dakota, Edmunds"
"South Dakota, Fall River",2016,South Dakota,SD,Fall River,Hillary Clinton,democrat,821.0,3563,"South Dakota, Fall River"
"South Dakota, Fall River",2016,South Dakota,SD,Fall River,Donald Trump,republican,2511.0,3563,"South Dakota, Fall River"
"South Dakota, Faulk",2016,South Dakota,SD,Faulk,Hillary Clinton,democrat,204.0,1118,"South Dakota, Faulk"
"South Dakota, Faulk",2016,South Dakota,SD,Faulk,Donald Trump,republican,858.0,1118,"South Dakota, Faulk"
"South Dakota, Grant",2016,South Dakota,SD,Grant,Hillary Clinton,democrat,971.0,3564,"South Dakota, Grant"
"South Dakota, Grant",2016,South Dakota,SD,Grant,Donald Trump,republican,2382.0,3564,"South Dakota, Grant"
"South Dakota, Gregory",2016,South Dakota,SD,Gregory,Hillary Clinton,democrat,391.0,2091,"South Dakota, Gregory"
"South Dakota, Gregory",2016,South Dakota,SD,Gregory,Donald Trump,republican,1600.0,2091,"South Dakota, Gregory"
"South Dakota, Haakon",2016,South Dakota,SD,Haakon,Hillary Clinton,democrat,77.0,1044,"South Dakota, Haakon"
"South Dakota, Haakon",2016,South Dakota,SD,Haakon,Donald Trump,republican,936.0,1044,"South Dakota, Haakon"
"South Dakota, Hamlin",2016,South Dakota,SD,Hamlin,Hillary Clinton,democrat,555.0,2762,"South Dakota, Hamlin"
"South Dakota, Hamlin",2016,South Dakota,SD,Hamlin,Donald Trump,republican,2051.0,2762,"South Dakota, Hamlin"
"South Dakota, Hand",2016,South Dakota,SD,Hand,Hillary Clinton,democrat,334.0,1818,"South Dakota, Hand"
"South Dakota, Hand",2016,South Dakota,SD,Hand,Donald Trump,republican,1391.0,1818,"South Dakota, Hand"
"South Dakota, Hanson",2016,South Dakota,SD,Hanson,Hillary Clinton,democrat,424.0,2006,"South Dakota, Hanson"
"South Dakota, Hanson",2016,South Dakota,SD,Hanson,Donald Trump,republican,1497.0,2006,"South Dakota, Hanson"
"South Dakota, Harding",2016,South Dakota,SD,Harding,Hillary Clinton,democrat,38.0,770,"South Dakota, Harding"
"South Dakota, Harding",2016,South Dakota,SD,Harding,Donald Trump,republican,695.0,770,"South Dakota, Harding"
"South Dakota, Hughes",2016,South Dakota,SD,Hughes,Hillary Clinton,democrat,2450.0,8175,"South Dakota, Hughes"
"South Dakota, Hughes",2016,South Dakota,SD,Hughes,Donald Trump,republican,5174.0,8175,"South Dakota, Hughes"
"South Dakota, Hutchinson",2016,South Dakota,SD,Hutchinson,Hillary Clinton,democrat,692.0,3365,"South Dakota, Hutchinson"
"South Dakota, Hutchinson",2016,South Dakota,SD,Hutchinson,Donald Trump,republican,2517.0,3365,"South Dakota, Hutchinson"
"South Dakota, Hyde",2016,South Dakota,SD,Hyde,Hillary Clinton,democrat,125.0,690,"South Dakota, Hyde"
"South Dakota, Hyde",2016,South Dakota,SD,Hyde,Donald Trump,republican,543.0,690,"South Dakota, Hyde"
"South Dakota, Jackson",2016,South Dakota,SD,Jackson,Hillary Clinton,democrat,323.0,1095,"South Dakota, Jackson"
"South Dakota, Jackson",2016,South Dakota,SD,Jackson,Donald Trump,republican,722.0,1095,"South Dakota, Jackson"
"South Dakota, Jerauld",2016,South Dakota,SD,Jerauld,Hillary Clinton,democrat,264.0,967,"South Dakota, Jerauld"
"South Dakota, Jerauld",2016,South Dakota,SD,Jerauld,Donald Trump,republican,648.0,967,"South Dakota, Jerauld"
"South Dakota, Jones",2016,South Dakota,SD,Jones,Hillary Clinton,democrat,69.0,558,"South Dakota, Jones"
"South Dakota, Jones",2016,South Dakota,SD,Jones,Donald Trump,republican,450.0,558,"South Dakota, Jones"
"South Dakota, Kingsbury",2016,South Dakota,SD,Kingsbury,Hillary Clinton,democrat,703.0,2551,"South Dakota, Kingsbury"
"South Dakota, Kingsbury",2016,South Dakota,SD,Kingsbury,Donald Trump,republican,1680.0,2551,"South Dakota, Kingsbury"
"South Dakota, Lake",2016,South Dakota,SD,Lake,Hillary Clinton,democrat,2314.0,6786,"South Dakota, Lake"
"South Dakota, Lake",2016,South Dakota,SD,Lake,Donald Trump,republican,4038.0,6786,"South Dakota, Lake"
"South Dakota, Lawrence",2016,South Dakota,SD,Lawrence,Hillary Clinton,democrat,3356.0,11842,"South Dakota, Lawrence"
"South Dakota, Lawrence",2016,South Dakota,SD,Lawrence,Donald Trump,republican,7411.0,11842,"South Dakota, Lawrence"
"South Dakota, Lincoln",2016,South Dakota,SD,Lincoln,Hillary Clinton,democrat,8076.0,25231,"South Dakota, Lincoln"
"South Dakota, Lincoln",2016,South Dakota,SD,Lincoln,Donald Trump,republican,15499.0,25231,"South Dakota, Lincoln"
"South Dakota, Lyman",2016,South Dakota,SD,Lyman,Hillary Clinton,democrat,369.0,1421,"South Dakota, Lyman"
"South Dakota, Lyman",2016,South Dakota,SD,Lyman,Donald Trump,republican,977.0,1421,"South Dakota, Lyman"
"South Dakota, Marshall",2016,South Dakota,SD,Marshall,Hillary Clinton,democrat,754.0,1947,"South Dakota, Marshall"
"South Dakota, Marshall",2016,South Dakota,SD,Marshall,Donald Trump,republican,1056.0,1947,"South Dakota, Marshall"
"South Dakota, McCook",2016,South Dakota,SD,McCook,Hillary Clinton,democrat,623.0,2587,"South Dakota, McCook"
"South Dakota, McCook",2016,South Dakota,SD,McCook,Donald Trump,republican,1794.0,2587,"South Dakota, McCook"
"South Dakota, McPherson",2016,South Dakota,SD,McPherson,Hillary Clinton,democrat,192.0,1137,"South Dakota, McPherson"
"South Dakota, McPherson",2016,South Dakota,SD,McPherson,Donald Trump,republican,892.0,1137,"South Dakota, McPherson"
"South Dakota, Meade",2016,South Dakota,SD,Meade,Hillary Clinton,democrat,2223.0,11621,"South Dakota, Meade"
